station,start_time,end_time,peak_level_cm,peak_time,duration_min,avg_gradient_cm_min,points_count
Wasserstraße_Springorum_merged_export,2025-11-24T13:39:00Z,2025-11-24T13:42:00Z,4.1,2025-11-24T13:41:00Z,3,1.952,4
Wasserstraße_Springorum_merged_export,2025-11-22T14:27:00Z,2025-11-22T14:27:00Z,1.6,2025-11-22T14:27:00Z,0,16,1
Wasserbaulabor_2_merged_export,2025-11-20T11:10:15Z,2025-11-22T08:41:45Z,29.9,2025-11-20T20:12:45Z,2731.5,0.055,9531
Herzogstraße_merged_export,2025-11-20T07:06:00Z,2025-11-20T07:06:00Z,1.8,2025-11-20T07:06:00Z,0,18,1
Herzogstraße_merged_export,2025-11-19T20:22:00Z,2025-11-19T20:26:00Z,1.9,2025-11-19T20:26:00Z,4,0.463,2
Herzogstraße_merged_export,2025-11-19T20:01:00Z,2025-11-19T20:01:00Z,1.6,2025-11-19T20:01:00Z,0,16,1
Herzogstraße_merged_export,2025-11-19T17:37:00Z,2025-11-19T17:37:00Z,1.8,2025-11-19T17:37:00Z,0,18,1
Herzogstraße_merged_export,2025-11-19T14:43:00Z,2025-11-19T14:43:00Z,1.6,2025-11-19T14:43:00Z,0,16,1
Herzogstraße_merged_export,2025-11-19T12:37:00Z,2025-11-19T13:30:00Z,2,2025-11-19T12:57:00Z,53,0.1,10
Herzogstraße_merged_export,2025-11-19T09:29:00Z,2025-11-19T09:29:00Z,2.1,2025-11-19T09:29:00Z,0,21,1
Herzogstraße_merged_export,2025-11-19T03:48:00Z,2025-11-19T03:48:00Z,1.7,2025-11-19T03:48:00Z,0,17,1
Herzogstraße_merged_export,2025-11-18T21:23:00Z,2025-11-19T01:15:00Z,4.1,2025-11-18T22:36:00Z,232,0.056,182
Herzogstraße_merged_export,2025-11-18T20:13:00Z,2025-11-18T20:15:00Z,5.7,2025-11-18T20:13:00Z,2,57,2
Herzogstraße_merged_export,2025-11-18T18:47:00Z,2025-11-18T19:21:00Z,2.3,2025-11-18T18:50:00Z,34,0.742,33
Herzogstraße_merged_export,2025-11-18T17:10:00Z,2025-11-18T18:12:00Z,3.4,2025-11-18T17:49:00Z,62,0.087,47
Herzogstraße_merged_export,2025-11-18T15:53:00Z,2025-11-18T15:53:00Z,1.6,2025-11-18T15:53:00Z,0,16,1
Herzogstraße_merged_export,2025-11-18T15:29:00Z,2025-11-18T15:29:00Z,1.6,2025-11-18T15:29:00Z,0,16,1
Herzogstraße_merged_export,2025-11-18T14:07:00Z,2025-11-18T14:43:00Z,1.8,2025-11-18T14:07:00Z,36,18,6
Herzogstraße_merged_export,2025-11-18T12:21:00Z,2025-11-18T12:22:00Z,1.8,2025-11-18T12:21:00Z,1,18,2
Herzogstraße_merged_export,2025-11-18T09:50:00Z,2025-11-18T11:05:00Z,3.2,2025-11-18T10:13:00Z,75,0.139,50
Herzogstraße_merged_export,2025-11-18T07:20:00Z,2025-11-18T07:20:00Z,1.7,2025-11-18T07:20:00Z,0,17,1
Herzogstraße_merged_export,2025-11-17T14:06:00Z,2025-11-17T15:35:00Z,3.2,2025-11-17T14:17:00Z,89,0.288,52
An_der_Kost_merged_export,2025-11-17T13:30:00Z,2025-11-17T13:46:00Z,2.2,2025-11-17T13:30:00Z,16,22,3
Herzogstraße_merged_export,2025-11-17T13:10:00Z,2025-11-17T13:18:00Z,3.2,2025-11-17T13:11:00Z,8,2.909,5
Herzogstraße_merged_export,2025-11-17T06:37:00Z,2025-11-17T11:15:00Z,4,2025-11-17T07:48:00Z,278,0.056,261
Herzogstraße_merged_export,2025-11-17T06:08:00Z,2025-11-17T06:15:00Z,2.7,2025-11-17T06:08:00Z,7,27,7
Herzogstraße_merged_export,2025-11-17T04:15:00Z,2025-11-17T05:38:00Z,3.5,2025-11-17T04:43:00Z,83,0.125,67
Herzogstraße_merged_export,2025-11-16T23:21:00Z,2025-11-16T23:48:00Z,1.6,2025-11-16T23:21:00Z,27,16,3
Herzogstraße_merged_export,2025-11-16T17:25:00Z,2025-11-16T22:48:00Z,4.2,2025-11-16T17:48:00Z,323,0.182,319
Herzogstraße_merged_export,2025-11-16T14:34:00Z,2025-11-16T14:34:00Z,1.9,2025-11-16T14:34:00Z,0,19,1
Herzogstraße_merged_export,2025-11-16T12:45:00Z,2025-11-16T13:59:00Z,3.3,2025-11-16T12:54:00Z,74,0.363,75
Herzogstraße_merged_export,2025-11-16T10:11:00Z,2025-11-16T10:17:00Z,2.2,2025-11-16T10:16:00Z,6,0.431,6
Herzogstraße_merged_export,2025-11-16T02:03:00Z,2025-11-16T07:53:00Z,3.9,2025-11-16T03:56:00Z,350,0.034,315
Herzogstraße_merged_export,2025-11-16T00:50:00Z,2025-11-16T00:50:00Z,1.7,2025-11-16T00:50:00Z,0,17,1
Herzogstraße_merged_export,2025-11-16T00:22:00Z,2025-11-16T00:22:00Z,1.7,2025-11-16T00:22:00Z,0,17,1
Herzogstraße_merged_export,2025-11-15T22:39:00Z,2025-11-15T23:49:00Z,2.1,2025-11-15T22:40:00Z,70,1.909,18
Herzogstraße_merged_export,2025-11-15T20:54:00Z,2025-11-15T21:08:00Z,2,2025-11-15T21:08:00Z,14,0.142,4
Herzogstraße_merged_export,2025-11-15T19:04:00Z,2025-11-15T19:04:00Z,1.6,2025-11-15T19:04:00Z,0,16,1
Herzogstraße_merged_export,2025-11-15T13:45:00Z,2025-11-15T13:45:00Z,5,2025-11-15T13:45:00Z,0,50,1
Herzogstraße_merged_export,2025-11-15T12:08:00Z,2025-11-15T12:08:00Z,1.6,2025-11-15T12:08:00Z,0,16,1
Herzogstraße_merged_export,2025-11-15T09:23:00Z,2025-11-15T09:23:00Z,2.2,2025-11-15T09:23:00Z,0,22,1
Herzogstraße_merged_export,2025-11-14T19:07:00Z,2025-11-14T23:59:00Z,14.1,2025-11-14T19:07:00Z,292,141,293
Herzogstraße_merged_export,2025-11-14T16:26:00Z,2025-11-14T17:10:00Z,25.4,2025-11-14T16:26:00Z,44,254,45
Herzogstraße_merged_export,2025-11-14T14:40:00Z,2025-11-14T14:59:00Z,18.2,2025-11-14T14:44:00Z,19,4.439,20
Herzogstraße_merged_export,2025-11-14T13:38:00Z,2025-11-14T13:52:00Z,28.5,2025-11-14T13:40:00Z,14,13.571,15
Wasserstraße_Springorum_merged_export,2025-11-14T11:42:00Z,2025-11-14T11:42:00Z,2.2,2025-11-14T11:42:00Z,0,22,1
Herzogstraße_merged_export,2025-11-14T10:25:00Z,2025-11-14T11:10:00Z,23.1,2025-11-14T10:25:00Z,45,231,46
Herzogstraße_merged_export,2025-11-14T08:35:00Z,2025-11-14T09:19:00Z,3.1,2025-11-14T09:15:00Z,44,0.077,45
Königsallee_Springorum_merged_export,2025-11-14T06:50:00Z,2025-11-14T06:50:00Z,1.7,2025-11-14T06:50:00Z,0,17,1
Wasserstraße_Springorum_merged_export,2025-11-14T05:54:00Z,2025-11-14T05:54:00Z,1.6,2025-11-14T05:54:00Z,0,16,1
Herzogstraße_merged_export,2025-11-14T05:09:00Z,2025-11-14T07:00:00Z,15.3,2025-11-14T05:09:00Z,111,153,112
Herzogstraße_merged_export,2025-11-13T17:43:00Z,2025-11-13T19:11:00Z,20.4,2025-11-13T18:40:00Z,88,0.357,89
Wasserstraße_Springorum_merged_export,2025-11-13T17:31:00Z,2025-11-13T17:31:00Z,1.8,2025-11-13T17:31:00Z,0,18,1
Herzogstraße_merged_export,2025-11-13T16:40:00Z,2025-11-13T17:06:00Z,4.3,2025-11-13T16:40:00Z,26,43,27
Herzogstraße_merged_export,2025-11-13T15:40:00Z,2025-11-13T16:04:00Z,13.4,2025-11-13T15:40:00Z,24,134,25
Wasserstraße_Springorum_merged_export,2025-11-13T14:42:00Z,2025-11-13T14:53:00Z,5.5,2025-11-13T14:42:00Z,11,55,2
Wasserstraße_Springorum_merged_export,2025-11-13T13:54:00Z,2025-11-13T13:54:00Z,5.3,2025-11-13T13:54:00Z,0,53,1
Herzogstraße_merged_export,2025-11-13T11:04:00Z,2025-11-13T14:16:00Z,12.5,2025-11-13T11:04:00Z,192,125,186
Wasserstraße_Springorum_merged_export,2025-11-13T10:22:00Z,2025-11-13T10:22:00Z,1.6,2025-11-13T10:22:00Z,0,16,1
Wasserstraße_Springorum_merged_export,2025-11-13T09:58:00Z,2025-11-13T09:58:00Z,2.5,2025-11-13T09:58:00Z,0,25,1
Herzogstraße_merged_export,2025-11-13T06:08:00Z,2025-11-13T08:06:00Z,24.3,2025-11-13T06:41:00Z,118,0.734,119
Herzogstraße_merged_export,2025-11-12T20:02:00Z,2025-11-13T05:26:00Z,26,2025-11-12T20:02:00Z,564,260,550
Herzogstraße_merged_export,2025-11-12T14:26:00Z,2025-11-12T15:04:00Z,9.8,2025-11-12T14:26:00Z,38,98,39
Wasserstraße_Springorum_merged_export,2025-11-12T14:18:00Z,2025-11-12T14:18:00Z,2.6,2025-11-12T14:18:00Z,0,26,1
Wasserstraße_Springorum_merged_export,2025-11-12T12:52:00Z,2025-11-12T12:52:00Z,2,2025-11-12T12:52:00Z,0,20,1
Herzogstraße_merged_export,2025-11-12T11:46:00Z,2025-11-12T11:58:00Z,16.7,2025-11-12T11:46:00Z,12,167,13
Herzogstraße_merged_export,2025-11-12T11:07:00Z,2025-11-12T11:22:00Z,7.6,2025-11-12T11:07:00Z,15,76,16
Wasserstraße_Springorum_merged_export,2025-11-12T08:57:00Z,2025-11-12T08:57:00Z,1.6,2025-11-12T08:57:00Z,0,16,1
Herzogstraße_merged_export,2025-11-12T08:05:00Z,2025-11-12T08:51:00Z,15.7,2025-11-12T08:05:00Z,46,157,40
Herzogstraße_merged_export,2025-11-11T17:04:00Z,2025-11-12T06:31:00Z,8.3,2025-11-11T17:04:00Z,807,83,808
Wasserstraße_Springorum_merged_export,2025-11-11T15:08:00Z,2025-11-11T15:08:00Z,4.6,2025-11-11T15:08:00Z,0,46,1
Wasserstraße_Springorum_merged_export,2025-11-11T12:44:00Z,2025-11-11T12:44:00Z,3.7,2025-11-11T12:44:00Z,0,37,1
Herzogstraße_merged_export,2025-11-11T10:33:00Z,2025-11-11T16:40:00Z,22.4,2025-11-11T15:38:00Z,367,0.073,368
Herzogstraße_merged_export,2025-11-11T09:10:00Z,2025-11-11T09:23:00Z,17.6,2025-11-11T09:10:00Z,13,176,14
Herzogstraße_merged_export,2025-11-11T05:49:00Z,2025-11-11T06:23:00Z,5.9,2025-11-11T05:49:00Z,34,59,35
Wasserstraße_Springorum_merged_export,2025-11-11T03:58:00Z,2025-11-11T04:23:00Z,5.5,2025-11-11T03:58:00Z,25,55,18
Wasserstraße_Springorum_merged_export,2025-11-11T01:47:00Z,2025-11-11T02:08:00Z,5.2,2025-11-11T02:05:00Z,21,0.287,12
Wasserstraße_Springorum_merged_export,2025-11-11T00:53:00Z,2025-11-11T00:58:00Z,4.9,2025-11-11T00:56:00Z,5,1.581,6
Wasserstraße_Springorum_merged_export,2025-11-11T00:04:00Z,2025-11-11T00:09:00Z,4.5,2025-11-11T00:05:00Z,5,4.091,6
Herzogstraße_merged_export,2025-11-10T19:15:00Z,2025-11-10T21:26:00Z,23.6,2025-11-10T19:15:00Z,131,236,132
Herzogstraße_merged_export,2025-11-10T14:49:00Z,2025-11-10T16:30:00Z,19.4,2025-11-10T14:49:00Z,101,194,99
Wasserstraße_Springorum_merged_export,2025-11-10T12:00:00Z,2025-11-10T12:00:00Z,1.9,2025-11-10T12:00:00Z,0,19,1
Herzogstraße_merged_export,2025-11-10T11:10:00Z,2025-11-10T13:42:00Z,23.6,2025-11-10T12:52:00Z,152,0.231,142
Herzogstraße_merged_export,2025-11-10T09:41:00Z,2025-11-10T10:24:00Z,3,2025-11-10T09:41:00Z,43,30,44
Herzogstraße_merged_export,2025-11-10T06:47:00Z,2025-11-10T08:45:00Z,14.3,2025-11-10T06:47:00Z,118,143,119
Wasserstraße_Springorum_merged_export,2025-11-10T05:25:00Z,2025-11-10T05:25:00Z,4.4,2025-11-10T05:25:00Z,0,44,1
Herzogstraße_merged_export,2025-11-09T18:28:00Z,2025-11-09T18:56:00Z,1.9,2025-11-09T18:28:00Z,28,19,29
Herzogstraße_merged_export,2025-11-08T17:37:00Z,2025-11-08T19:28:00Z,19.2,2025-11-08T18:50:00Z,111,0.263,112
Herzogstraße_merged_export,2025-11-08T15:37:00Z,2025-11-08T16:19:00Z,26,2025-11-08T15:37:00Z,42,260,43
Herzogstraße_merged_export,2025-11-08T07:43:00Z,2025-11-08T10:00:00Z,14.8,2025-11-08T07:43:00Z,137,148,123
Herzogstraße_merged_export,2025-11-08T05:13:00Z,2025-11-08T06:54:00Z,8.9,2025-11-08T06:01:00Z,101,0.185,102
Wasserstraße_Springorum_merged_export,2025-11-07T14:54:00Z,2025-11-07T14:54:00Z,1.7,2025-11-07T14:54:00Z,0,17,1
Wasserstraße_Springorum_merged_export,2025-11-07T13:50:00Z,2025-11-07T13:50:00Z,4,2025-11-07T13:50:00Z,0,40,1
Wasserstraße_Springorum_merged_export,2025-11-07T09:57:00Z,2025-11-07T09:57:00Z,2.3,2025-11-07T09:57:00Z,0,23,1
Königsallee_Springorum_merged_export,2025-11-05T05:43:00Z,2025-11-05T05:43:00Z,1.7,2025-11-05T05:43:00Z,0,17,1
Wasserstraße_Springorum_merged_export,2025-11-05T05:40:00Z,2025-11-05T05:40:00Z,1.7,2025-11-05T05:40:00Z,0,17,1
Wasserstraße_Springorum_merged_export,2025-11-04T12:05:00Z,2025-11-04T12:05:00Z,4.1,2025-11-04T12:05:00Z,0,41,1
Wasserstraße_Springorum_merged_export,2025-11-04T09:18:00Z,2025-11-04T09:18:00Z,2.4,2025-11-04T09:18:00Z,0,24,1
Wasserstraße_Springorum_merged_export,2025-11-04T06:25:00Z,2025-11-04T06:25:00Z,4.9,2025-11-04T06:25:00Z,0,49,1
Wasserstraße_Springorum_merged_export,2025-11-03T14:35:00Z,2025-11-03T14:41:00Z,4.9,2025-11-03T14:41:00Z,6,0.803,2
Wasserstraße_Springorum_merged_export,2025-11-03T10:25:00Z,2025-11-03T10:36:00Z,4.9,2025-11-03T10:25:00Z,11,49,2
Wasserstraße_Springorum_merged_export,2025-11-03T03:33:00Z,2025-11-03T03:33:00Z,3.2,2025-11-03T03:33:00Z,0,32,1
Wasserstraße_Springorum_merged_export,2025-11-02T16:43:00Z,2025-11-02T20:47:00Z,6.5,2025-11-02T18:12:00Z,244,0.073,185
Königsallee_Springorum_merged_export,2025-11-02T16:05:00Z,2025-11-02T16:05:00Z,1.6,2025-11-02T16:05:00Z,0,16,1
Herzogstraße_merged_export,2025-11-02T11:16:00Z,2025-11-02T11:16:00Z,1.6,2025-11-02T11:16:00Z,0,16,1
Wasserstraße_Springorum_merged_export,2025-11-02T10:23:00Z,2025-11-02T11:20:00Z,3.3,2025-11-02T10:50:00Z,57,0.122,35
Wasserstraße_Springorum_merged_export,2025-11-02T09:54:00Z,2025-11-02T09:58:00Z,2.2,2025-11-02T09:56:00Z,4,1.048,5
Wasserstraße_Springorum_merged_export,2025-11-02T09:08:00Z,2025-11-02T09:13:00Z,2.7,2025-11-02T09:11:00Z,5,0.871,6
Herzogstraße_merged_export,2025-11-02T06:55:00Z,2025-11-02T10:43:00Z,3,2025-11-02T06:58:00Z,228,0.968,117
Königsallee_Springorum_merged_export,2025-11-02T05:12:00Z,2025-11-02T05:17:00Z,1.9,2025-11-02T05:16:00Z,5,0.463,3
Königsallee_Springorum_merged_export,2025-11-02T02:10:00Z,2025-11-02T02:10:00Z,1.6,2025-11-02T02:10:00Z,0,16,1
Wasserstraße_Springorum_merged_export,2025-11-02T01:50:00Z,2025-11-02T02:38:00Z,2.6,2025-11-02T02:16:00Z,48,0.1,20
Wasserstraße_Springorum_merged_export,2025-11-02T00:59:00Z,2025-11-02T01:25:00Z,3,2025-11-02T01:00:00Z,26,2.727,16
Wasserstraße_Springorum_merged_export,2025-11-01T23:44:00Z,2025-11-02T00:18:00Z,4,2025-11-02T00:00:00Z,34,0.248,18
Wasserstraße_Springorum_merged_export,2025-11-01T23:09:00Z,2025-11-01T23:11:00Z,2,2025-11-01T23:09:00Z,2,20,3
Wasserstraße_Springorum_merged_export,2025-11-01T22:12:00Z,2025-11-01T22:17:00Z,2.2,2025-11-01T22:13:00Z,5,2,5
Wasserstraße_Springorum_merged_export,2025-11-01T21:02:00Z,2025-11-01T21:28:00Z,3.1,2025-11-01T21:07:00Z,26,0.608,12
Wasserstraße_Springorum_merged_export,2025-11-01T19:25:00Z,2025-11-01T19:38:00Z,3.9,2025-11-01T19:25:00Z,13,39,12
Wasserstraße_Springorum_merged_export,2025-11-01T18:26:00Z,2025-11-01T18:41:00Z,4.4,2025-11-01T18:28:00Z,15,2.095,11
Herzogstraße_merged_export,2025-11-01T13:48:00Z,2025-11-01T14:02:00Z,2.3,2025-11-01T13:48:00Z,14,23,13
Wasserstraße_Springorum_merged_export,2025-11-01T12:58:00Z,2025-11-01T13:02:00Z,4,2025-11-01T12:59:00Z,4,3.636,5
Herzogstraße_merged_export,2025-11-01T12:17:00Z,2025-11-01T12:49:00Z,2.3,2025-11-01T12:39:00Z,32,0.104,9
Wasserstraße_Springorum_merged_export,2025-11-01T10:39:00Z,2025-11-01T11:23:00Z,4.1,2025-11-01T10:58:00Z,44,0.215,22
Wasserstraße_Springorum_merged_export,2025-10-31T19:41:00Z,2025-10-31T19:41:00Z,1.9,2025-10-31T19:41:00Z,0,19,1
Wasserstraße_Springorum_merged_export,2025-10-31T16:13:00Z,2025-10-31T16:13:00Z,3,2025-10-31T16:13:00Z,0,30,1
Wasserstraße_Springorum_merged_export,2025-10-31T01:59:00Z,2025-10-31T01:59:00Z,4.2,2025-10-31T01:59:00Z,0,42,1
Wasserstraße_Springorum_merged_export,2025-10-30T19:52:00Z,2025-10-30T19:52:00Z,5.1,2025-10-30T19:52:00Z,0,51,1
Herzogstraße_merged_export,2025-10-30T06:27:00Z,2025-10-30T06:27:00Z,1.6,2025-10-30T06:27:00Z,0,16,1
Wasserstraße_Springorum_merged_export,2025-10-30T05:28:00Z,2025-10-30T05:33:00Z,3.2,2025-10-30T05:30:00Z,5,1.524,6
Herzogstraße_merged_export,2025-10-30T04:10:00Z,2025-10-30T04:43:00Z,3.6,2025-10-30T04:10:00Z,33,36,34
Wasserstraße_Springorum_merged_export,2025-10-30T03:04:00Z,2025-10-30T03:09:00Z,3.2,2025-10-30T03:06:00Z,5,1.524,6
Herzogstraße_merged_export,2025-10-30T00:42:00Z,2025-10-30T00:42:00Z,1.7,2025-10-30T00:42:00Z,0,17,1
Herzogstraße_merged_export,2025-10-29T23:16:00Z,2025-10-29T23:16:00Z,1.6,2025-10-29T23:16:00Z,0,16,1
Herzogstraße_merged_export,2025-10-29T04:46:00Z,2025-10-29T04:50:00Z,1.7,2025-10-29T04:46:00Z,4,17,2
Herzogstraße_merged_export,2025-10-29T04:15:00Z,2025-10-29T04:16:00Z,1.9,2025-10-29T04:15:00Z,1,19,2
Herzogstraße_merged_export,2025-10-28T10:19:00Z,2025-10-28T11:56:00Z,3.7,2025-10-28T11:18:00Z,97,0.063,39
Herzogstraße_merged_export,2025-10-28T09:45:00Z,2025-10-28T09:46:00Z,3.2,2025-10-28T09:46:00Z,1,2.909,2
Wasserbaulabor_2_merged_export,2025-10-27T12:03:30Z,2025-10-27T12:27:00Z,3,2025-10-27T12:07:45Z,23.5,0.69,84
Herzogstraße_merged_export,2025-10-27T11:59:00Z,2025-10-27T12:52:00Z,2.3,2025-10-27T12:07:00Z,53,0.284,50
Herzogstraße_merged_export,2025-10-27T06:33:00Z,2025-10-27T09:34:00Z,3.3,2025-10-27T07:42:00Z,181,0.048,110
Herzogstraße_merged_export,2025-10-27T03:24:00Z,2025-10-27T03:24:00Z,1.6,2025-10-27T03:24:00Z,0,16,1
Herzogstraße_merged_export,2025-10-26T14:06:00Z,2025-10-26T14:10:00Z,1.9,2025-10-26T14:06:00Z,4,19,2
Herzogstraße_merged_export,2025-10-26T12:09:00Z,2025-10-26T12:09:00Z,1.9,2025-10-26T12:09:00Z,0,19,1
Herzogstraße_merged_export,2025-10-26T11:25:00Z,2025-10-26T11:44:00Z,1.7,2025-10-26T11:25:00Z,19,17,3
Herzogstraße_merged_export,2025-10-26T00:38:00Z,2025-10-26T00:38:00Z,4.4,2025-10-26T00:38:00Z,0,44,1
Herzogstraße_merged_export,2025-10-25T19:54:00Z,2025-10-25T19:54:00Z,1.7,2025-10-25T19:54:00Z,0,17,1
Herzogstraße_merged_export,2025-10-25T17:30:00Z,2025-10-25T17:30:00Z,1.6,2025-10-25T17:30:00Z,0,16,1
Herzogstraße_merged_export,2025-10-25T08:50:00Z,2025-10-25T08:51:00Z,6.1,2025-10-25T08:50:00Z,1,61,2
Herzogstraße_merged_export,2025-10-25T08:24:00Z,2025-10-25T08:28:00Z,2.6,2025-10-25T08:26:00Z,4,1.238,4
Herzogstraße_merged_export,2025-10-25T06:09:00Z,2025-10-25T06:09:00Z,1.6,2025-10-25T06:09:00Z,0,16,1
Herzogstraße_merged_export,2025-10-23T22:33:00Z,2025-10-24T01:59:00Z,6.9,2025-10-23T22:44:00Z,206,0.622,204
Herzogstraße_merged_export,2025-10-23T22:06:00Z,2025-10-23T22:06:00Z,1.6,2025-10-23T22:06:00Z,0,16,1
Königsallee_Springorum_merged_export,2025-10-23T20:06:00Z,2025-10-23T20:15:00Z,3.3,2025-10-23T20:06:00Z,9,33,6
Herzogstraße_merged_export,2025-10-23T19:05:00Z,2025-10-23T21:21:00Z,7.2,2025-10-23T20:25:00Z,136,0.09,114
Königsallee_Springorum_merged_export,2025-10-23T18:54:00Z,2025-10-23T18:55:00Z,2.2,2025-10-23T18:54:00Z,1,22,2
Herzogstraße_merged_export,2025-10-23T18:41:00Z,2025-10-23T18:41:00Z,1.8,2025-10-23T18:41:00Z,0,18,1
Herzogstraße_merged_export,2025-10-23T18:07:00Z,2025-10-23T18:14:00Z,2.2,2025-10-23T18:12:00Z,7,0.431,4
Herzogstraße_merged_export,2025-10-23T17:20:00Z,2025-10-23T17:20:00Z,1.6,2025-10-23T17:20:00Z,0,16,1
Herzogstraße_merged_export,2025-10-23T15:29:00Z,2025-10-23T15:33:00Z,4.1,2025-10-23T15:33:00Z,4,1,2
Herzogstraße_merged_export,2025-10-23T14:11:00Z,2025-10-23T14:11:00Z,2.1,2025-10-23T14:11:00Z,0,21,1
Herzogstraße_merged_export,2025-10-23T08:15:00Z,2025-10-23T08:58:00Z,5.2,2025-10-23T08:15:00Z,43,52,14
Herzogstraße_merged_export,2025-10-23T05:37:00Z,2025-10-23T05:55:00Z,5.2,2025-10-23T05:44:00Z,18,0.732,6
Herzogstraße_merged_export,2025-10-23T04:23:00Z,2025-10-23T04:35:00Z,2.7,2025-10-23T04:33:00Z,12,0.267,6
Herzogstraße_merged_export,2025-10-22T07:37:00Z,2025-10-22T07:37:00Z,1.6,2025-10-22T07:37:00Z,0,16,1
Herzogstraße_merged_export,2025-10-22T07:06:00Z,2025-10-22T07:06:00Z,1.6,2025-10-22T07:06:00Z,0,16,1
Herzogstraße_merged_export,2025-10-22T02:41:00Z,2025-10-22T04:19:00Z,3.9,2025-10-22T02:42:00Z,98,3.545,82
Herzogstraße_merged_export,2025-10-22T01:13:00Z,2025-10-22T01:23:00Z,1.8,2025-10-22T01:15:00Z,10,0.857,3
Wasserstraße_Springorum_merged_export,2025-10-21T10:10:00Z,2025-10-21T10:42:00Z,7.6,2025-10-21T10:37:00Z,32,0.28,21
Wasserstraße_Springorum_merged_export,2025-10-21T09:38:00Z,2025-10-21T09:42:00Z,5.7,2025-10-21T09:42:00Z,4,1.39,5
Herzogstraße_merged_export,2025-10-21T08:57:00Z,2025-10-21T09:42:00Z,2.2,2025-10-21T09:13:00Z,45,0.137,36
Wasserstraße_Springorum_merged_export,2025-10-21T04:48:00Z,2025-10-21T04:52:00Z,4.6,2025-10-21T04:52:00Z,4,1.122,5
Wasserstraße_Springorum_merged_export,2025-10-20T15:29:00Z,2025-10-20T15:29:00Z,4,2025-10-20T15:29:00Z,0,40,1
Wasserstraße_Springorum_merged_export,2025-10-20T14:38:00Z,2025-10-20T14:38:00Z,3.7,2025-10-20T14:38:00Z,0,37,1
Wasserstraße_Springorum_merged_export,2025-10-20T11:50:00Z,2025-10-20T11:54:00Z,2.4,2025-10-20T11:54:00Z,4,0.585,3
Wasserstraße_Springorum_merged_export,2025-10-20T09:06:00Z,2025-10-20T10:48:00Z,6.8,2025-10-20T10:32:00Z,102,0.079,88
Wasserstraße_Springorum_merged_export,2025-10-20T06:34:00Z,2025-10-20T08:29:00Z,6.5,2025-10-20T07:53:00Z,115,0.082,61
Wasserstraße_Springorum_merged_export,2025-10-19T22:43:00Z,2025-10-20T05:16:00Z,8.8,2025-10-20T03:50:00Z,393,0.029,390
Wasserstraße_Springorum_merged_export,2025-10-19T20:08:00Z,2025-10-19T20:08:00Z,4.5,2025-10-19T20:08:00Z,0,45,1
Wasserstraße_Springorum_merged_export,2025-10-19T14:06:00Z,2025-10-19T14:06:00Z,5,2025-10-19T14:06:00Z,0,50,1
Wasserstraße_Springorum_merged_export,2025-10-19T09:39:00Z,2025-10-19T09:39:00Z,4.4,2025-10-19T09:39:00Z,0,44,1
Wasserstraße_Springorum_merged_export,2025-10-18T12:25:00Z,2025-10-18T12:25:00Z,4.1,2025-10-18T12:25:00Z,0,41,1
Wasserstraße_Springorum_merged_export,2025-10-18T09:12:00Z,2025-10-18T09:12:00Z,1.9,2025-10-18T09:12:00Z,0,19,1
Wasserstraße_Springorum_merged_export,2025-10-18T04:16:00Z,2025-10-18T04:16:00Z,4.4,2025-10-18T04:16:00Z,0,44,1
Wasserstraße_Springorum_merged_export,2025-10-17T23:25:00Z,2025-10-17T23:25:00Z,5,2025-10-17T23:25:00Z,0,50,1
Wasserstraße_Springorum_merged_export,2025-10-17T13:30:00Z,2025-10-17T13:30:00Z,1.7,2025-10-17T13:30:00Z,0,17,1
Wasserstraße_Springorum_merged_export,2025-10-17T10:32:00Z,2025-10-17T10:32:00Z,3.2,2025-10-17T10:32:00Z,0,32,1
Wasserstraße_Springorum_merged_export,2025-10-17T03:57:00Z,2025-10-17T04:02:00Z,7.5,2025-10-17T04:00:00Z,5,2.419,6
Wasserstraße_Springorum_merged_export,2025-10-17T03:19:00Z,2025-10-17T03:35:00Z,7.2,2025-10-17T03:35:00Z,16,0.447,12
Herzogstraße_merged_export,2025-10-17T03:13:00Z,2025-10-17T03:13:00Z,1.8,2025-10-17T03:13:00Z,0,18,1
Herzogstraße_merged_export,2025-10-17T02:16:00Z,2025-10-17T02:31:00Z,2.2,2025-10-17T02:31:00Z,15,0.146,3
Wasserstraße_Springorum_merged_export,2025-10-17T02:09:00Z,2025-10-17T02:43:00Z,6.8,2025-10-17T02:33:00Z,34,0.282,21
Herzogstraße_merged_export,2025-10-17T01:03:00Z,2025-10-17T01:33:00Z,1.9,2025-10-17T01:13:00Z,30,0.188,8
Wasserstraße_Springorum_merged_export,2025-10-17T00:58:00Z,2025-10-17T01:03:00Z,6.2,2025-10-17T01:00:00Z,5,2.952,6
Wasserstraße_Springorum_merged_export,2025-10-16T21:05:00Z,2025-10-16T22:57:00Z,6.4,2025-10-16T21:25:00Z,112,0.318,58
Wasserstraße_Springorum_merged_export,2025-10-16T20:05:00Z,2025-10-16T20:10:00Z,6.3,2025-10-16T20:07:00Z,5,3,6
Wasserstraße_Springorum_merged_export,2025-10-16T19:04:00Z,2025-10-16T19:09:00Z,4.9,2025-10-16T19:04:00Z,5,49,6
Wasserstraße_Springorum_merged_export,2025-10-16T18:17:00Z,2025-10-16T18:21:00Z,4.5,2025-10-16T18:19:00Z,4,2.143,5
