"version.https...git.lfs.github.com.spec.v1","Timestamp","level","distance"
NA,"2026-07-25T13:07:30",0,4.30966901779175
NA,"2026-07-25T13:08:00",0,4.30926322937012
NA,"2026-07-25T13:08:30",0,4.30972146987915
NA,"2026-07-25T13:09:00",0,4.31106472015381
NA,"2026-07-25T13:09:30",0,4.31021213531494
NA,"2026-07-25T13:10:00",0,4.3097357749939
NA,"2026-07-25T13:10:30",0,4.30976486206055
NA,"2026-07-25T13:11:00",0,4.309250831604
NA,"2026-07-25T13:11:30",0,4.30981826782227
NA,"2026-07-25T13:12:00",0.000102043151855469,4.30889797210693
NA,"2026-07-25T13:12:30",0.000105381011962891,4.30889463424683
NA,"2026-07-25T13:13:00",0,4.31031513214111
NA,"2026-07-25T13:13:30",0,4.31168556213379
NA,"2026-07-25T13:14:00",0,4.31004619598389
NA,"2026-07-25T13:14:30",0,4.31082248687744
NA,"2026-07-25T13:15:00",0,4.31094312667847
NA,"2026-07-25T13:15:30",0,4.31199884414673
NA,"2026-07-25T13:16:00",0,4.31077337265015
NA,"2026-07-25T13:16:30",0,4.31128358840942
NA,"2026-07-25T13:17:00",0,4.30957460403442
NA,"2026-07-25T13:17:30",0,4.31029176712036
NA,"2026-07-25T13:18:00",0,4.30956840515137
NA,"2026-07-25T13:18:30",0,4.31041860580444
NA,"2026-07-25T13:19:00",0,4.31019639968872
NA,"2026-07-25T13:19:30",0,4.3113751411438
NA,"2026-07-25T13:20:00",0,4.31010293960571
NA,"2026-07-25T13:20:30",0,4.31050825119019
NA,"2026-07-25T13:21:00",0,4.30901145935059
NA,"2026-07-25T13:21:30",0,4.31031894683838
NA,"2026-07-25T13:22:00",0,4.31012868881226
NA,"2026-07-25T13:22:30",0,4.31117963790894
NA,"2026-07-25T13:23:00",0.000376701354980469,4.30862331390381
NA,"2026-07-25T13:23:30",0,4.31042289733887
NA,"2026-07-25T13:24:00",0,4.31104898452759
NA,"2026-07-25T13:24:30",0.000108718872070312,4.30889129638672
NA,"2026-07-25T13:25:00",0,4.31108903884888
NA,"2026-07-25T13:25:30",0,4.31052303314209
NA,"2026-07-25T13:26:00",0,4.30988121032715
NA,"2026-07-25T13:26:30",0,4.31007957458496
NA,"2026-07-25T13:27:00",0,4.3097972869873
NA,"2026-07-25T13:27:30",0,4.31085395812988
NA,"2026-07-25T13:28:00",0,4.30974197387695
NA,"2026-07-25T13:28:30",0,4.31090497970581
NA,"2026-07-25T13:29:00",0,4.30963039398193
NA,"2026-07-25T13:29:30",0,4.30986499786377
NA,"2026-07-25T13:30:00",0,4.31007957458496
NA,"2026-07-25T13:30:30",0.000471591949462891,4.30852842330933
NA,"2026-07-25T13:31:00",0,4.31031703948975
NA,"2026-07-25T13:31:30",8.86917114257812e-05,4.30891132354736
NA,"2026-07-25T13:32:00",0,4.31027126312256
NA,"2026-07-25T13:32:30",0,4.3096809387207
NA,"2026-07-25T13:33:00",0.000287532806396484,4.30871248245239
NA,"2026-07-25T13:33:30",0,4.30995512008667
NA,"2026-07-25T13:34:00",0,4.31119966506958
NA,"2026-07-25T13:34:30",0,4.30960369110107
NA,"2026-07-25T13:35:00",0,4.31002855300903
NA,"2026-07-25T13:35:30",0,4.31055927276611
NA,"2026-07-25T13:36:00",0,4.30981397628784
NA,"2026-07-25T13:36:30",0,4.31077718734741
NA,"2026-07-25T13:37:00",0,4.31178998947144
NA,"2026-07-25T13:37:30",0,4.30991792678833
NA,"2026-07-25T13:38:00",0,4.30995225906372
NA,"2026-07-25T13:38:30",0,4.31057786941528
NA,"2026-07-25T13:39:00",0,4.31036043167114
NA,"2026-07-25T13:39:30",0,4.3099250793457
NA,"2026-07-25T13:40:00",0,4.3094367980957
NA,"2026-07-25T13:40:30",0.000443458557128906,4.30855655670166
NA,"2026-07-25T13:41:00",0,4.3102593421936
NA,"2026-07-25T13:41:30",0,4.31117057800293
NA,"2026-07-25T13:42:00",0,4.3092885017395
NA,"2026-07-25T13:42:30",0,4.30989408493042
NA,"2026-07-25T13:43:00",0,4.30986309051514
NA,"2026-07-25T13:43:30",0,4.30943965911865
NA,"2026-07-25T13:44:00",0,4.31056880950928
NA,"2026-07-25T13:44:30",0.000315189361572266,4.30868482589722
NA,"2026-07-25T13:45:00",0,4.31015586853027
NA,"2026-07-25T13:45:30",0,4.31099462509155
NA,"2026-07-25T13:46:00",0,4.30912160873413
NA,"2026-07-25T13:46:30",0,4.30927276611328
NA,"2026-07-25T13:47:00",0,4.3107590675354
NA,"2026-07-25T13:47:30",0,4.31056785583496
NA,"2026-07-25T13:48:00",0,4.30992794036865
NA,"2026-07-25T13:48:30",0,4.31075763702393
NA,"2026-07-25T13:49:00",0,4.31014680862427
NA,"2026-07-25T13:49:30",0,4.30947637557983
NA,"2026-07-25T13:50:00",0,4.31173706054688
NA,"2026-07-25T13:50:30",0,4.31051635742188
NA,"2026-07-25T13:51:00",0,4.31048488616943
NA,"2026-07-25T13:51:30",0,4.31041049957275
NA,"2026-07-25T13:52:00",0,4.30975008010864
NA,"2026-07-25T13:52:30",0,4.31084489822388
NA,"2026-07-25T13:53:00",0,4.31065988540649
NA,"2026-07-25T13:53:30",0,4.30909872055054
NA,"2026-07-25T13:54:00",0,4.30996704101562
NA,"2026-07-25T13:54:30",0,4.31056118011475
NA,"2026-07-25T13:55:00",0,4.30926370620728
NA,"2026-07-25T13:55:30",0,4.30986595153809
NA,"2026-07-25T13:56:00",0,4.30980396270752
NA,"2026-07-25T13:56:30",0,4.31016778945923
NA,"2026-07-25T13:57:00",0,4.30996370315552
NA,"2026-07-25T13:57:30",0,4.3101806640625
NA,"2026-07-25T13:58:00",0.000329017639160156,4.30867099761963
NA,"2026-07-25T13:58:30",0,4.31112480163574
NA,"2026-07-25T13:59:00",0,4.31154489517212
NA,"2026-07-25T13:59:30",0,4.31014204025269
NA,"2026-07-25T14:00:00",0,4.3117938041687
NA,"2026-07-25T14:00:30",0,4.31118774414062
NA,"2026-07-25T14:01:00",0,4.30958795547485
NA,"2026-07-25T14:01:30",0,4.30979490280151
NA,"2026-07-25T14:02:00",0,4.31005859375
NA,"2026-07-25T14:02:30",0.00075531005859375,4.3082447052002
NA,"2026-07-25T14:03:00",0,4.30957269668579
NA,"2026-07-25T14:03:30",0,4.31080055236816
NA,"2026-07-25T14:04:00",0,4.31004190444946
NA,"2026-07-25T14:04:30",0,4.31017112731934
NA,"2026-07-25T14:05:00",0,4.30954933166504
NA,"2026-07-25T14:05:30",0,4.30997180938721
NA,"2026-07-25T14:06:00",0,4.31084489822388
NA,"2026-07-25T14:06:30",0,4.30994892120361
NA,"2026-07-25T14:07:00",0,4.30960369110107
NA,"2026-07-25T14:07:30",0,4.31018495559692
NA,"2026-07-25T14:08:00",0,4.30950880050659
NA,"2026-07-25T14:08:30",0,4.31257200241089
NA,"2026-07-25T14:09:00",0,4.31037473678589
NA,"2026-07-25T14:09:30",0,4.31069231033325
NA,"2026-07-25T14:10:00",0,4.30962371826172
NA,"2026-07-25T14:10:30",0,4.3098669052124
NA,"2026-07-25T14:11:00",0,4.3090500831604
NA,"2026-07-25T14:11:30",0,4.31167554855347
NA,"2026-07-25T14:12:00",0,4.30974340438843
NA,"2026-07-25T14:12:30",0,4.31006908416748
NA,"2026-07-25T14:13:00",0,4.31092357635498
NA,"2026-07-25T14:13:30",0,4.30962371826172
NA,"2026-07-25T14:14:00",0,4.31014919281006
NA,"2026-07-25T14:14:30",0,4.31064653396606
NA,"2026-07-25T14:15:00",0,4.3112530708313
NA,"2026-07-25T14:15:30",0,4.31099414825439
NA,"2026-07-25T14:16:00",0,4.30992078781128
NA,"2026-07-25T14:16:30",0,4.31106519699097
NA,"2026-07-25T14:17:00",0,4.31114673614502
NA,"2026-07-25T14:17:30",0,4.3107533454895
NA,"2026-07-25T14:18:00",0,4.31107091903687
NA,"2026-07-25T14:18:30",0,4.31013345718384
NA,"2026-07-25T14:19:00",0,4.30926132202148
NA,"2026-07-25T14:19:30",0,4.31099843978882
NA,"2026-07-25T14:20:00",0,4.31082725524902
NA,"2026-07-25T14:20:30",0,4.31092309951782
NA,"2026-07-25T14:21:00",0,4.31073999404907
NA,"2026-07-25T14:21:30",0,4.30966854095459
NA,"2026-07-25T14:22:00",0,4.30991649627686
NA,"2026-07-25T14:22:30",0,4.31049394607544
NA,"2026-07-25T14:23:00",0,4.30998468399048
NA,"2026-07-25T14:23:30",0,4.31010675430298
NA,"2026-07-25T14:24:00",0,4.31155300140381
NA,"2026-07-25T14:24:30",0,4.31126594543457
NA,"2026-07-25T14:25:00",0,4.30951070785522
NA,"2026-07-25T14:25:30",0,4.3101863861084
NA,"2026-07-25T14:26:00",0,4.30953884124756
NA,"2026-07-25T14:26:30",0,4.31071949005127
NA,"2026-07-25T14:27:00",0,4.31097793579102
NA,"2026-07-25T14:27:30",0,4.31074857711792
NA,"2026-07-25T14:28:00",0,4.30949068069458
NA,"2026-07-25T14:28:30",0,4.31148052215576
NA,"2026-07-25T14:29:00",0,4.30980062484741
NA,"2026-07-25T14:29:30",0,4.31114292144775
NA,"2026-07-25T14:30:00",0,4.31093883514404
NA,"2026-07-25T14:30:30",0,4.31040668487549
NA,"2026-07-25T14:31:00",0,4.30951690673828
NA,"2026-07-25T14:31:30",0,4.31054258346558
NA,"2026-07-25T14:32:00",0,4.31199407577515
NA,"2026-07-25T14:32:30",0,4.30978155136108
NA,"2026-07-25T14:33:00",0,4.3112096786499
NA,"2026-07-25T14:33:30",0,4.31012582778931
NA,"2026-07-25T14:34:00",0,4.31065273284912
NA,"2026-07-25T14:34:30",0,4.3098201751709
NA,"2026-07-25T14:35:00",0,4.31142044067383
NA,"2026-07-25T14:35:30",0,4.30993413925171
NA,"2026-07-25T14:36:00",0,4.31091403961182
NA,"2026-07-25T14:36:30",0,4.31065511703491
NA,"2026-07-25T14:37:00",0,4.31033325195312
NA,"2026-07-25T14:37:30",0,4.31041049957275
NA,"2026-07-25T14:38:00",0,4.30996942520142
NA,"2026-07-25T14:38:30",0,4.31081628799438
NA,"2026-07-25T14:39:00",0,4.31132698059082
NA,"2026-07-25T14:39:30",0,4.31092309951782
NA,"2026-07-25T14:40:00",0,4.31104421615601
NA,"2026-07-25T14:40:30",0,4.30976724624634
NA,"2026-07-25T14:41:00",0,4.31052589416504
NA,"2026-07-25T14:41:30",0,4.3096809387207
NA,"2026-07-25T14:42:00",0,4.3102879524231
NA,"2026-07-25T14:42:30",0,4.30999708175659
NA,"2026-07-25T14:43:00",0,4.31121778488159
NA,"2026-07-25T14:43:30",0,4.3119854927063
NA,"2026-07-25T14:44:00",0,4.31000089645386
NA,"2026-07-25T14:44:30",0,4.31099843978882
NA,"2026-07-25T14:45:00",0,4.31055450439453
NA,"2026-07-25T14:45:30",0,4.31085920333862
NA,"2026-07-25T14:46:00",0,4.31134080886841
NA,"2026-07-25T14:46:30",0,4.30969047546387
NA,"2026-07-25T14:47:00",0,4.31066036224365
NA,"2026-07-25T14:47:30",0,4.31155920028687
NA,"2026-07-25T14:48:00",0,4.30963039398193
NA,"2026-07-25T14:48:30",0,4.31093883514404
NA,"2026-07-25T14:49:00",0,4.30965995788574
NA,"2026-07-25T14:49:30",0,4.31111812591553
NA,"2026-07-25T14:50:00",0,4.31067657470703
NA,"2026-07-25T14:50:30",0,4.31030654907227
NA,"2026-07-25T14:51:00",0,4.31101226806641
NA,"2026-07-25T14:51:30",0,4.30970764160156
NA,"2026-07-25T14:52:00",0,4.31221389770508
NA,"2026-07-25T14:52:30",0,4.31108522415161
NA,"2026-07-25T14:53:00",0,4.30925798416138
NA,"2026-07-25T14:53:30",0,4.31042194366455
NA,"2026-07-25T14:54:00",0,4.31177759170532
NA,"2026-07-25T14:54:30",0,4.30972909927368
NA,"2026-07-25T14:55:00",0,4.31084728240967
NA,"2026-07-25T14:55:30",0,4.31059694290161
NA,"2026-07-25T14:56:00",0,4.31093835830688
NA,"2026-07-25T14:56:30",0,4.31031942367554
NA,"2026-07-25T14:57:00",0,4.31131267547607
NA,"2026-07-25T14:57:30",0,4.31012487411499
NA,"2026-07-25T14:58:00",0,4.31021070480347
NA,"2026-07-25T14:58:30",0,4.31043386459351
NA,"2026-07-25T14:59:00",0,4.31067180633545
NA,"2026-07-25T14:59:30",0,4.30922174453735
NA,"2026-07-25T15:00:00",0,4.31093263626099
NA,"2026-07-25T15:00:30",0,4.31078433990479
NA,"2026-07-25T15:01:00",0,4.31064605712891
NA,"2026-07-25T15:01:30",0,4.31005334854126
NA,"2026-07-25T15:02:00",0,4.3106050491333
NA,"2026-07-25T15:02:30",0,4.31048583984375
NA,"2026-07-25T15:03:00",0,4.31060075759888
NA,"2026-07-25T15:03:30",0,4.3099513053894
NA,"2026-07-25T15:04:00",0,4.31108856201172
NA,"2026-07-25T15:04:30",0.000477313995361328,4.30852270126343
NA,"2026-07-25T15:05:00",0,4.31131172180176
NA,"2026-07-25T15:05:30",0,4.31084775924683
NA,"2026-07-25T15:06:00",0,4.31125259399414
NA,"2026-07-25T15:06:30",0,4.31050968170166
NA,"2026-07-25T15:07:00",0,4.31019353866577
NA,"2026-07-25T15:07:30",0,4.31025552749634
NA,"2026-07-25T15:08:00",0,4.30939531326294
NA,"2026-07-25T15:08:30",0,4.30962133407593
NA,"2026-07-25T15:09:00",0,4.30955696105957
NA,"2026-07-25T15:09:30",0,4.30987167358398
NA,"2026-07-25T15:10:00",0,4.30929565429688
NA,"2026-07-25T15:10:30",0,4.30961799621582
NA,"2026-07-25T15:11:00",0,4.3110089302063
NA,"2026-07-25T15:11:30",0,4.31024551391602
NA,"2026-07-25T15:12:00",0,4.31032419204712
NA,"2026-07-25T15:12:30",0,4.31102609634399
NA,"2026-07-25T15:13:00",0,4.31059408187866
NA,"2026-07-25T15:13:30",0,4.30935668945312
NA,"2026-07-25T15:14:00",0,4.31015396118164
NA,"2026-07-25T15:14:30",0,4.31065607070923
NA,"2026-07-25T15:15:00",0,4.3116455078125
NA,"2026-07-25T15:15:30",0,4.31112909317017
NA,"2026-07-25T15:16:00",0,4.30950212478638
NA,"2026-07-25T15:16:30",0,4.30907106399536
NA,"2026-07-25T15:17:00",0,4.31010246276855
NA,"2026-07-25T15:17:30",0,4.30954265594482
NA,"2026-07-25T15:18:00",0,4.31049013137817
NA,"2026-07-25T15:18:30",0,4.31136989593506
NA,"2026-07-25T15:19:00",0,4.31036043167114
NA,"2026-07-25T15:19:30",0,4.31041288375854
NA,"2026-07-25T15:20:00",0,4.31155920028687
NA,"2026-07-25T15:20:30",0,4.31119155883789
NA,"2026-07-25T15:21:00",0,4.31073474884033
NA,"2026-07-25T15:21:30",0,4.31180095672607
NA,"2026-07-25T15:22:00",0,4.31042098999023
NA,"2026-07-25T15:22:30",0,4.31047868728638
NA,"2026-07-25T15:23:00",0,4.310715675354
NA,"2026-07-25T15:23:30",0,4.31035661697388
NA,"2026-07-25T15:24:00",0,4.31104278564453
NA,"2026-07-25T15:24:30",0,4.31084299087524
NA,"2026-07-25T15:25:00",0,4.31053304672241
NA,"2026-07-25T15:25:30",0,4.31107807159424
NA,"2026-07-25T15:26:00",0,4.30927658081055
NA,"2026-07-25T15:26:30",0,4.30989646911621
NA,"2026-07-25T15:27:00",0,4.31125164031982
NA,"2026-07-25T15:27:30",0,4.31084537506104
NA,"2026-07-25T15:28:00",0,4.31119775772095
NA,"2026-07-25T15:28:30",0,4.30984449386597
NA,"2026-07-25T15:29:00",0,4.31106185913086
NA,"2026-07-25T15:29:30",0,4.31067228317261
NA,"2026-07-25T15:30:00",0,4.31072235107422
NA,"2026-07-25T15:30:30",0,4.3104453086853
NA,"2026-07-25T15:31:00",0,4.31099319458008
NA,"2026-07-25T15:31:30",0,4.31052541732788
NA,"2026-07-25T15:32:00",5.48362731933594e-05,4.3089451789856
NA,"2026-07-25T15:32:30",0,4.31055641174316
NA,"2026-07-25T15:33:00",0,4.31147146224976
NA,"2026-07-25T15:33:30",0,4.30989694595337
NA,"2026-07-25T15:34:00",0,4.31000661849976
NA,"2026-07-25T15:34:30",0,4.30979156494141
NA,"2026-07-25T15:35:00",0,4.31010437011719
NA,"2026-07-25T15:35:30",0,4.31048727035522
NA,"2026-07-25T15:36:00",0,4.30935573577881
NA,"2026-07-25T15:36:30",0,4.3115701675415
NA,"2026-07-25T15:37:00",0,4.31171846389771
NA,"2026-07-25T15:37:30",0,4.31167602539062
NA,"2026-07-25T15:38:00",0,4.31224918365479
NA,"2026-07-25T15:38:30",0,4.31041431427002
NA,"2026-07-25T15:39:00",0,4.3104043006897
NA,"2026-07-25T15:39:30",0,4.31067419052124
NA,"2026-07-25T15:40:00",0,4.3116979598999
NA,"2026-07-25T15:40:30",0,4.31189250946045
NA,"2026-07-25T15:41:00",0,4.31198310852051
NA,"2026-07-25T15:41:30",0,4.31131553649902
NA,"2026-07-25T15:42:00",0,4.31122255325317
NA,"2026-07-25T15:42:30",0,4.31082630157471
NA,"2026-07-25T15:43:00",0,4.31128978729248
NA,"2026-07-25T15:43:30",0,4.31128168106079
NA,"2026-07-25T15:44:00",0,4.31226253509521
NA,"2026-07-25T15:44:30",0,4.31125116348267
NA,"2026-07-25T15:45:00",0,4.3122730255127
NA,"2026-07-25T15:45:30",0,4.31024360656738
NA,"2026-07-25T15:46:00",0,4.31116342544556
NA,"2026-07-25T15:46:30",0,4.31013870239258
NA,"2026-07-25T15:47:00",0,4.31018304824829
NA,"2026-07-25T15:47:30",0,4.31230497360229
NA,"2026-07-25T15:48:00",0,4.311194896698
NA,"2026-07-25T15:48:30",0,4.30938291549683
NA,"2026-07-25T15:49:00",0,4.31038951873779
NA,"2026-07-25T15:49:30",0,4.3099045753479
NA,"2026-07-25T15:50:00",0,4.31110095977783
NA,"2026-07-25T15:50:30",0,4.31020021438599
NA,"2026-07-25T15:51:00",0,4.30994939804077
NA,"2026-07-25T15:51:30",0,4.31024980545044
NA,"2026-07-25T15:52:00",0,4.31068420410156
NA,"2026-07-25T15:52:30",0,4.31029987335205
NA,"2026-07-25T15:53:00",0,4.30970191955566
NA,"2026-07-25T15:53:30",0,4.31027221679688
NA,"2026-07-25T15:54:00",0,4.31103563308716
NA,"2026-07-25T15:54:30",0,4.31002473831177
NA,"2026-07-25T15:55:00",0,4.31139326095581
NA,"2026-07-25T15:55:30",0,4.31189441680908
NA,"2026-07-25T15:56:00",0,4.3109884262085
NA,"2026-07-25T15:56:30",0,4.31069326400757
NA,"2026-07-25T15:57:00",0,4.31072759628296
NA,"2026-07-25T15:57:30",0,4.31200647354126
NA,"2026-07-25T15:58:00",0,4.31160736083984
NA,"2026-07-25T15:58:30",0,4.31071662902832
NA,"2026-07-25T15:59:00",0,4.31102132797241
NA,"2026-07-25T15:59:30",0,4.31040525436401
NA,"2026-07-25T16:00:00",0,4.31080293655396
NA,"2026-07-25T16:00:30",0,4.30969858169556
NA,"2026-07-25T16:01:00",0,4.31081914901733
NA,"2026-07-25T16:01:30",0,4.31094694137573
NA,"2026-07-25T16:02:00",0,4.30990314483643
NA,"2026-07-25T16:02:30",0,4.3112940788269
NA,"2026-07-25T16:03:00",0,4.31023263931274
NA,"2026-07-25T16:03:30",0,4.31161975860596
NA,"2026-07-25T16:04:00",0,4.31050968170166
NA,"2026-07-25T16:04:30",0,4.30959558486938
NA,"2026-07-25T16:05:00",0,4.31121110916138
NA,"2026-07-25T16:05:30",0,4.30967569351196
NA,"2026-07-25T16:06:00",0,4.31096220016479
NA,"2026-07-25T16:06:30",0,4.30987358093262
NA,"2026-07-25T16:07:00",0,4.31164407730103
NA,"2026-07-25T16:07:30",0,4.3100323677063
NA,"2026-07-25T16:08:00",0,4.30933380126953
NA,"2026-07-25T16:08:30",0,4.31128835678101
NA,"2026-07-25T16:09:00",0,4.31064414978027
NA,"2026-07-25T16:09:30",0,4.31094884872437
NA,"2026-07-25T16:10:00",0,4.31023693084717
NA,"2026-07-25T16:10:30",0,4.30970525741577
NA,"2026-07-25T16:11:00",0,4.30970478057861
NA,"2026-07-25T16:11:30",0,4.31082725524902
NA,"2026-07-25T16:12:00",0,4.31100416183472
NA,"2026-07-25T16:12:30",0,4.31100416183472
NA,"2026-07-25T16:13:00",0,4.30996990203857
NA,"2026-07-25T16:13:30",0,4.31052780151367
NA,"2026-07-25T16:14:00",0,4.31090211868286
NA,"2026-07-25T16:14:30",0,4.31198692321777
NA,"2026-07-25T16:15:00",0,4.31082153320312
NA,"2026-07-25T16:15:30",0,4.30907440185547
NA,"2026-07-25T16:16:00",0,4.31026411056519
NA,"2026-07-25T16:16:30",0,4.31114768981934
NA,"2026-07-25T16:17:00",0,4.30974817276001
NA,"2026-07-25T16:17:30",0,4.31164979934692
NA,"2026-07-25T16:18:00",0,4.31068229675293
NA,"2026-07-25T16:18:30",0,4.30933427810669
NA,"2026-07-25T16:19:00",0,4.31024360656738
NA,"2026-07-25T16:19:30",0,4.30973815917969
NA,"2026-07-25T16:20:00",0,4.31064462661743
NA,"2026-07-25T16:20:30",0,4.31082677841187
NA,"2026-07-25T16:21:00",0,4.30999851226807
NA,"2026-07-25T16:21:30",0,4.31069183349609
NA,"2026-07-25T16:22:00",0,4.31109237670898
NA,"2026-07-25T16:22:30",0,4.31097221374512
NA,"2026-07-25T16:23:00",0,4.30955076217651
NA,"2026-07-25T16:23:30",0,4.31103563308716
NA,"2026-07-25T16:24:00",0,4.31121301651001
NA,"2026-07-25T16:24:30",0,4.31088161468506
NA,"2026-07-25T16:25:00",0,4.31011867523193
NA,"2026-07-25T16:25:30",0,4.31019401550293
NA,"2026-07-25T16:26:00",0,4.31131172180176
NA,"2026-07-25T16:26:30",0,4.3110556602478
NA,"2026-07-25T16:27:00",0,4.31141805648804
NA,"2026-07-25T16:27:30",0,4.3110146522522
NA,"2026-07-25T16:28:00",0,4.31081342697144
NA,"2026-07-25T16:28:30",0,4.31096601486206
NA,"2026-07-25T16:29:00",0,4.31007146835327
NA,"2026-07-25T16:29:30",0,4.31101274490356
NA,"2026-07-25T16:30:00",0,4.310378074646
NA,"2026-07-25T16:30:30",0,4.31086254119873
NA,"2026-07-25T16:31:00",0,4.31045055389404
NA,"2026-07-25T16:31:30",0,4.31066370010376
NA,"2026-07-25T16:32:00",0,4.31188058853149
NA,"2026-07-25T16:32:30",0,4.31253862380981
NA,"2026-07-25T16:33:00",0,4.30991697311401
NA,"2026-07-25T16:33:30",0,4.31107616424561
NA,"2026-07-25T16:34:00",0,4.31045961380005
NA,"2026-07-25T16:34:30",0,4.30961751937866
NA,"2026-07-25T16:35:00",0,4.31058120727539
NA,"2026-07-25T16:35:30",0,4.3107123374939
NA,"2026-07-25T16:36:00",0,4.31036233901978
NA,"2026-07-25T16:36:30",0,4.31057691574097
NA,"2026-07-25T16:37:00",0,4.31136894226074
NA,"2026-07-25T16:37:30",0,4.31139659881592
NA,"2026-07-25T16:38:00",0,4.3103723526001
NA,"2026-07-25T16:38:30",0,4.31086540222168
NA,"2026-07-25T16:39:00",0,4.31108236312866
NA,"2026-07-25T16:39:30",0,4.31070327758789
NA,"2026-07-25T16:40:00",0,4.31213903427124
NA,"2026-07-25T16:40:30",0,4.31001472473145
NA,"2026-07-25T16:41:00",0,4.3104829788208
NA,"2026-07-25T16:41:30",0,4.30972766876221
NA,"2026-07-25T16:42:00",0,4.31038379669189
NA,"2026-07-25T16:42:30",0,4.31133508682251
NA,"2026-07-25T16:43:00",0,4.31133270263672
NA,"2026-07-25T16:43:30",0,4.3098669052124
NA,"2026-07-25T16:44:00",0,4.31111478805542
NA,"2026-07-25T16:44:30",0,4.31051540374756
NA,"2026-07-25T16:45:00",0,4.31031656265259
NA,"2026-07-25T16:45:30",0,4.31073236465454
NA,"2026-07-25T16:46:00",0,4.31121206283569
NA,"2026-07-25T16:46:30",0,4.30970239639282
NA,"2026-07-25T16:47:00",0,4.31268167495728
NA,"2026-07-25T16:47:30",0,4.31135034561157
NA,"2026-07-25T16:48:00",0,4.31129741668701
NA,"2026-07-25T16:48:30",0,4.30959796905518
NA,"2026-07-25T16:49:00",0,4.31151008605957
NA,"2026-07-25T16:49:30",0,4.31026029586792
NA,"2026-07-25T16:50:00",0,4.31107044219971
NA,"2026-07-25T16:50:30",0,4.31088447570801
NA,"2026-07-25T16:51:00",0,4.31070423126221
NA,"2026-07-25T16:51:30",0,4.31192493438721
NA,"2026-07-25T16:52:00",0,4.31184959411621
NA,"2026-07-25T16:52:30",0,4.31089019775391
NA,"2026-07-25T16:53:00",0,4.31046724319458
NA,"2026-07-25T16:53:30",0,4.31049251556396
NA,"2026-07-25T16:54:00",0,4.31045866012573
NA,"2026-07-25T16:54:30",0,4.31183338165283
NA,"2026-07-25T16:55:00",0,4.31140851974487
NA,"2026-07-25T16:55:30",0,4.31192398071289
NA,"2026-07-25T16:56:00",0,4.30971622467041
NA,"2026-07-25T16:56:30",0,4.30993556976318
NA,"2026-07-25T16:57:00",0,4.31137132644653
NA,"2026-07-25T16:57:30",0,4.31035470962524
NA,"2026-07-25T16:58:00",0,4.30998420715332
NA,"2026-07-25T16:58:30",0,4.31191492080688
NA,"2026-07-25T16:59:00",0,4.31087589263916
NA,"2026-07-25T16:59:30",0,4.31114864349365
